userID,songID,rating,songName,year,artist,genre
2249,59,2.389410122329216,They Might Follow You,2007,Tiny Vipers,Pop
540,335,1.0,The Real Slim Shady,2000,Eminem,Pop
273,150,1.0,Ruby_ Don't Take Your Love To Town,2007,The Killers,Rock
1953,750,1.494917871414299,Hello,2008,Beyonce,RnB
386,617,1.494917871414299,Skinny Love,2007,Bon Iver,Rock
1436,19,1.0,Auto-Dub,2006,Skream,Electronic
2334,689,2.279344138542698,Party In The U.S.A.,2009,Miley Cyrus,Pop
1541,466,2.389410122329216,Caring Is Creepy,2001,The Shins,Rock
769,150,1.494917871414299,Ruby_ Don't Take Your Love To Town,2007,The Killers,Rock
381,540,1.494917871414299,If It Means A Lot To You,2009,A Day To Remember,Rock
1631,390,1.494917871414299,Horchata,2009,Vampire Weekend,Rock
2093,37,1.0,Australia,2007,Jonas Brothers,Pop
2166,534,1.9898357428285989,All These Things That I've Done,2004,The Killers,Rock
1917,137,2.389410122329216,Hotel California,1976,Eagles,Rock
1214,703,1.494917871414299,Sunshine,2008,The All-American Rejects,Rock
1216,364,1.0,Tonebank Computer,2005,Holy Fuck,Electronic
2351,417,1.0,Bring Me To Life,2003,Evanescence,Rock
1119,615,1.0,Daylight,2002,Coldplay,Rock
1320,711,1.0,Rage!,2004,Chromeo,Electronic
704,782,1.7844262671283984,Black Balloon,2008,The Kills,Rock
554,738,1.0,Speechless,2009,Lady GaGa,Pop
1504,582,1.0,This Is Your Life,2008,The Killers,Rock
897,803,1.0,Romeo And Juliet,2007,The Killers,Rock
1006,495,1.0,Silva & Grimes,2010,Holy Fuck,Electronic
1352,286,1.0,Who Let You Go?,2007,The Killers,Rock
1191,269,1.494917871414299,I'm Not Calling You A Liar,2009,Florence + The Machine,Rock
2375,410,1.494917871414299,Goodnight Bad Morning,2008,The Kills,Rock
2176,473,1.0,Hailie's Song,2002,Eminem,Rap
1709,343,1.0,On Repeat,2005,LCD Soundsystem,Electronic
1946,110,2.389410122329216,Mia,2007,Emmy The Great,Folk
770,64,1.7844262671283984,Last Day Of Our Love,2008,the bird and the bee,Rock
259,432,1.0,Nuthinduan Waltz,1997,Andrew Bird,Folk
244,124,1.494917871414299,Fast As I Can,2000,Erin McKeown,Folk
172,531,1.0,A Perfect Sonnet,1999,Bright Eyes,Rock
1805,697,1.0,One Less Lonely Girl,2009,Justin Bieber,Pop
1608,451,1.494917871414299,Riot,2008,Flying Lotus,Electronic
1333,462,1.0,Rabbit Heart (Raise It Up),2009,Florence + The Machine,Rock
665,180,2.149163710298719,Kids Of The Future,2007,Jonas Brothers,Pop
2065,790,2.279344138542698,A Beggar On A Beach Of Gold,1995,Mike And The Mechanics,Rock
1059,657,1.0,Kissy Kissy,2003,The Kills,Rock
1564,154,3.022958408876664,Ghosts 'n' Stuff (Original Instrumental Mix),2009,Deadmau5,Electronic
907,736,1.0,I Gotta Feeling,2009,Black Eyed Peas,Pop
1852,192,1.494917871414299,Far Away (Album Version),2006,Nickelback,Rock
124,168,1.494917871414299,Already Gone,2009,Kelly Clarkson,Pop
2348,473,1.494917871414299,Hailie's Song,2002,Eminem,Rap
2081,417,1.494917871414299,Bring Me To Life,2003,Evanescence,Rock
1077,362,1.0,Lost,2007,Katy Perry,Pop
1409,339,1.0,Mathletics,2007,Foals,Rock
661,761,1.494917871414299,Cosmic Love,2009,Florence + The Machine,Rock
1943,507,1.0,Yellow,2000,Coldplay,Rock
1795,359,1.0,Centre For Holy Wars,2000,The New Pornographers,Rock
6,692,1.0,Drops Of Jupiter,2001,Train,Rock
2000,94,1.0,Start All Over,2007,Miley Cyrus,Pop
2025,3,1.0,Halo,2008,The Pussycat Dolls,Pop
989,782,1.494917871414299,Black Balloon,2008,The Kills,Rock
1283,523,1.494917871414299,Everybody's Changing,2007,Lily Allen,Pop
1330,54,1.7844262671283984,You're The One,1990,Dwight Yoakam,Country
408,210,1.494917871414299,Never Ending Math Equation,1998,Modest Mouse,Rock
2173,172,1.0,Stadium Love,2009,Metric,Rock
687,137,1.7844262671283984,Hotel California,1976,Eagles,Rock
1097,746,1.0,The End Of Medicine,2002,The New Pornographers,Rock
2392,698,1.7844262671283984,Use Somebody,2008,Kings Of Leon,Rock
779,233,1.0,Bontempi Latin,2005,Holy Fuck,Electronic
1362,368,1.0,Bulletproof,2009,La Roux,Pop
2048,768,1.494917871414299,Joy Ride,2008,The Killers,Rock
813,221,1.494917871414299,Livin' On A Prayer,1986,Bon Jovi,Rock
1611,760,1.0,Everlong,1992,Foo Fighters,Rock
810,740,1.7844262671283984,Real World,2008,The All-American Rejects,Rock
1365,497,1.0,Royal Gregory,2007,Holy Fuck,Electronic
924,407,1.0,Forks And Knives (La Fête),2007,Beirut,Folk
1857,772,1.0,Never Gonna Happen,2009,Lily Allen,Pop
947,54,2.279344138542698,You're The One,1990,Dwight Yoakam,Country
882,323,1.0,Disco Heaven,2008,Lady GaGa,Pop
683,18,1.494917871414299,Get Innocuous! (Soulwax Remix),2007,LCD Soundsystem,Rock
887,491,1.7844262671283984,Music Is Happiness,2005,Octopus Project,Rock
157,479,1.0,The Bones Of An Idol,2005,The New Pornographers,Rock
417,281,1.494917871414299,Still In Love With You,2007,Jonas Brothers,Pop
656,187,1.0,Your Touch,2006,The Black Keys,Rock
2278,13,1.494917871414299,Such Great Heights,2003,The Postal Service,Electronic
399,710,1.494917871414299,Entering White Cecilia,2007,The New Pornographers,Rock
904,507,1.494917871414299,Yellow,2000,Coldplay,Rock
2076,697,1.0,One Less Lonely Girl,2009,Justin Bieber,Pop
526,607,1.7844262671283984,Stuck In The Moment,2010,Justin Bieber,Pop
938,204,2.149163710298719,U Smile,2010,Justin Bieber,Pop
1952,212,1.0,Does He Love You? (Album Version),2004,Rilo Kiley,Rock
1137,668,1.0,Set You Free,2008,Frightened Rabbit,Rock
324,541,1.494917871414299,Girls Just Wanna Have Fun,2008,Miley Cyrus,Pop
1098,153,1.0,Help I'm Alive,2009,Metric,Rock
1840,360,1.494917871414299,Sparks,2000,Coldplay,Rock
366,22,1.7844262671283984,Up Up & Away,2009,Kid Cudi,Rap
2304,399,1.0,Call Me Up,2007,Chromeo,Electronic
166,209,1.7844262671283984,Goodnight And Goodbye,2007,Jonas Brothers,Pop
1966,299,1.0,Gardenhead / Leave Me Alone,1992,Neutral Milk Hotel,Rock
10,432,1.0,Nuthinduan Waltz,1997,Andrew Bird,Folk
1892,35,1.494917871414299,Imma Be,2009,Black Eyed Peas,Rap
1110,611,1.0,A Dustland Fairytale,2008,The Killers,Rock
368,206,1.494917871414299,A Sunday Smile,2007,Beirut,Folk
491,312,1.0,Baby,2009,the bird and the bee,Pop
1041,205,1.0,Uncle Jonny,2006,The Killers,Rock
172,410,1.7844262671283984,Goodnight Bad Morning,2008,The Kills,Rock
1963,83,1.0,Coldest Winter,2008,Kanye West,Rap
80,140,1.0,I Need A Dollar,2010,Aloe Blacc,RnB
390,2,1.7844262671283984,Back Against The Wall,2008,Cage The Elephant,Rock
1850,242,2.389410122329216,Billy Liar,2003,The Decemberists,Rock
520,195,1.494917871414299,Hitched,2003,The Kills,Rock
1511,175,1.0,The Last Song,2003,The All-American Rejects,Rock
1281,126,1.0,(You Drive Me) Crazy (The Stop Remix!),1999,Britney Spears,Pop
164,681,1.0,Bruise,2005,Octopus Project,Rock
2016,426,2.389410122329216,Float On,2003,Modest Mouse,Rock
1921,166,1.7844262671283984,Dusty,2003,Kings Of Leon,Rock
1099,778,1.494917871414299,Take What You Take,2006,Lily Allen,Pop
441,600,2.484753614242898,Revelry,2008,Kings Of Leon,Rock
1091,10,1.9898357428285989,Harder Better Faster Stronger,2007,Daft Punk,Electronic
1712,650,1.0,North American Scum,2007,LCD Soundsystem,Electronic
1122,410,1.0,Goodnight Bad Morning,2008,The Kills,Rock
2130,691,1.0,Mary Ann,2001,Regina Spektor,Rock
2178,148,1.0,Gimme Sympathy,2009,Metric,Rock
1567,684,1.0,Oh!,2002,Sleater-kinney,Rock
536,293,1.0,Exit Counselor,2005,Octopus Project,Rock
576,332,1.0,How You Remind Me,2000,Nickelback,Rock
1127,800,1.0,Yes_ I Would,2010,Frightened Rabbit,Rock
1268,247,1.0,Elephant Gun,2006,Beirut,Rock
205,236,1.0,Kiss With A Fist,2009,Florence + The Machine,Pop
2382,499,2.279344138542698,A Little Bit Longer,2008,Jonas Brothers,Pop
544,673,2.484753614242898,The Big Gundown,2009,The Prodigy,Electronic
299,557,1.494917871414299,Diamond Dave,2009,the bird and the bee,Pop
1278,567,1.0,Harpoon Fever (Queequeg's Playhouse),2008,Man Man,Rock
2108,122,1.0,Neon Knights,2006,MSTRKRFT,Rock
514,22,1.494917871414299,Up Up & Away,2009,Kid Cudi,Rap
1533,110,1.7844262671283984,Mia,2007,Emmy The Great,Folk
1082,386,1.0,Warning Sign,2002,Coldplay,Rock
1957,203,1.0,Pull A U,2003,The Kills,Rock
1791,62,1.494917871414299,Star Bodies,2005,The New Pornographers,Rock
2173,490,1.494917871414299,Whalebones,2008,Man Man,Rock
215,648,1.0,Gold Guns Girls,2009,Metric,Rock
1386,787,1.0,Ragoo,2007,Kings Of Leon,Rock
593,297,1.0,Hurly / Burly,2008,Man Man,Rock
79,635,1.0,Make Love To Your Mind,1975,Bill Withers,RnB
897,463,1.0,Again & Again,2006,the bird and the bee,Rock
1969,151,1.0,Song Against Sex,1996,Neutral Milk Hotel,Rock
1190,531,1.0,A Perfect Sonnet,1999,Bright Eyes,Rock
1946,153,1.494917871414299,Help I'm Alive,2009,Metric,Rock
2178,311,1.0,The Flying Club Cup,2007,Beirut,Folk
1032,781,1.0,Daniel Cowman,2002,Regina Spektor,Rock
2335,652,1.0,July Jones,2003,The New Pornographers,Rock
1277,806,1.0,For You,2000,Coldplay,Pop
2045,417,1.0,Bring Me To Life,2003,Evanescence,Rock
1561,513,1.0,Sayonara-Nostalgia,2005,Base Ball Bear,Rock
266,443,1.0,The Bachelor and the Bride,2003,The Decemberists,Rock
795,728,1.0,Graduation Day,2004,Kanye West,Rap
2055,216,1.0,Unforgettable Season,2008,Cut Copy,Electronic
1862,112,1.7844262671283984,C'mon C'mon,2002,Sheryl Crow,Rock
2400,13,1.0,Such Great Heights,2003,The Postal Service,Electronic
2050,750,1.494917871414299,Hello,2008,Beyonce,RnB
154,427,1.494917871414299,I Kissed A Girl,2008,Katy Perry,Pop
1152,558,1.0,The Middle,2001,Jimmy Eat World,Rock
994,22,1.494917871414299,Up Up & Away,2009,Kid Cudi,Rap
1359,276,1.0,Three Peaches,1996,Neutral Milk Hotel,Rock
780,136,1.7844262671283984,The Glory,2007,Kanye West,Rap
1491,697,1.494917871414299,One Less Lonely Girl,2009,Justin Bieber,Pop
1132,162,1.0,The Ballad Of Butter Beans,2008,Man Man,Rock
28,187,1.0,Your Touch,2006,The Black Keys,Rock
262,209,1.0,Goodnight And Goodbye,2007,Jonas Brothers,Pop
2089,426,1.0,Float On,2003,Modest Mouse,Rock
2074,59,2.389410122329216,They Might Follow You,2007,Tiny Vipers,Pop
692,513,1.7844262671283984,Sayonara-Nostalgia,2005,Base Ball Bear,Rock
1448,374,1.0,Casio Bossa Nova,2005,Holy Fuck,Electronic
1121,161,1.0,Monster,2009,Lady GaGa,Pop
1091,277,1.7844262671283984,It's Only Divine Right,2003,The New Pornographers,Rock
2058,421,1.494917871414299,Collect Call,2009,Metric,Rock
1318,541,1.0,Girls Just Wanna Have Fun,2008,Miley Cyrus,Pop
1366,697,1.0,One Less Lonely Girl,2009,Justin Bieber,Pop
1636,426,1.494917871414299,Float On,2003,Modest Mouse,Rock
1595,630,1.0,Marry Me,2009,Train,Pop
1953,343,1.0,On Repeat,2005,LCD Soundsystem,Electronic
1942,572,1.0,Know You Now,2003,Amy Winehouse,RnB
2214,185,1.0,Yes,2003,Beyonce,RnB
1317,19,1.0,Auto-Dub,2006,Skream,Electronic
1928,483,1.0,Hold On,2007,Jonas Brothers,Pop
1985,736,1.7844262671283984,I Gotta Feeling,2009,Black Eyed Peas,Pop
301,179,1.0,Brothers & Sisters,1999,Coldplay,Rock
1182,25,1.0,Seven Nation Army,2003,The White Stripes,Rock
717,317,1.0,Everything Is,1995,Neutral Milk Hotel,Rock
1889,9,1.0,I'm Still Breathing,2008,Katy Perry,Pop
999,699,1.0,Cherbourg,2007,Beirut,Folk
2381,724,2.7121345329993094,Moon And Moon,2009,Bat For Lashes,Rock
2144,291,1.0,Train Underwater,2003,Bright Eyes,Rock
2242,462,1.0,Rabbit Heart (Raise It Up),2009,Florence + The Machine,Rock
1026,691,1.0,Mary Ann,2001,Regina Spektor,Rock
1424,45,1.494917871414299,Sweet Dreams,2008,Bat For Lashes,Pop
1041,299,2.149163710298719,Gardenhead / Leave Me Alone,1992,Neutral Milk Hotel,Rock
1836,503,2.389410122329216,In The End (Album Version),2000,Linkin Park,Rock
1165,361,1.0,Kryptonite,1997,3 Doors Down,Rock
112,66,1.0,Heavy Water,2008,Foals,Rock
717,508,1.9898357428285989,Rhode Island Is Famous For You,2007,Erin McKeown,Folk
1240,146,2.7121345329993094,LDN (Switch Remix),2009,Lily Allen,Pop
235,467,1.0,I Will Follow You into the Dark (Album Version),2005,Death Cab for Cutie,Rock
471,661,1.494917871414299,Your Star,2003,The All-American Rejects,Rock
1262,97,1.7844262671283984,My Happy Ending,2004,Avril Lavigne,Pop
422,231,1.0,Leave The Bourbon On The Shelf,2007,The Killers,Rock
1355,330,1.0,The Time Of Our Lives,2009,Miley Cyrus,Pop
1600,646,1.494917871414299,Opposite Of Adults,2009,Chiddy Bang,Rap
731,612,1.0,Read My Mind,2006,The Killers,Rock
520,765,1.494917871414299,All For Swinging You Around,2003,The New Pornographers,Rock
785,665,1.0,I'm Done,2008,The Pussycat Dolls,Pop
2307,155,1.0,22,2009,Lily Allen,Pop
1102,447,1.0,sun drums and soil,2005,Four Tet,Electronic
591,381,1.0,The Slow Descent Into Alcoholism,2000,The New Pornographers,Rock
1101,236,1.0,Kiss With A Fist,2009,Florence + The Machine,Pop
170,324,1.0,What If,2005,Coldplay,Rock
1098,534,1.0,All These Things That I've Done,2004,The Killers,Rock
1826,274,1.0,Drive Away,2003,The All-American Rejects,Rock
329,645,1.0,Drive,1999,Incubus,Rock
1921,587,1.0,Politik,2002,Coldplay,Rock
106,777,1.0,Kabul Shit,2009,Lily Allen,Pop
380,330,1.0,The Time Of Our Lives,2009,Miley Cyrus,Pop
2159,76,1.0,Magic,2008,The Pussycat Dolls,Pop
704,723,1.0,Two Steps_ Twice,2008,Foals,Rock
752,361,2.568852534256797,Kryptonite,1997,3 Doors Down,Rock
2170,730,1.0,Lovebug,2008,Jonas Brothers,Pop
802,282,1.7844262671283984,Final Goodbye,2006,Rihanna,RnB
1754,324,1.494917871414299,What If,2005,Coldplay,Rock
833,701,1.0,16 Candles,1988,The Crests,Rock
527,52,1.494917871414299,Man Who Make You Sick,2004,Man Man,Rock
1124,6,1.0,Combat Rock,2002,Sleater-kinney,Rock
2023,558,1.0,The Middle,2001,Jimmy Eat World,Rock
1298,614,1.7844262671283984,As I Am,2007,Miley Cyrus,Pop
324,705,1.494917871414299,King Of The Rodeo,2004,Kings Of Leon,Rock
1753,587,1.0,Politik,2002,Coldplay,Rock
1609,410,1.0,Goodnight Bad Morning,2008,The Kills,Rock
1925,627,1.494917871414299,Nantes,2007,Beirut,Folk
2099,665,1.9898357428285989,I'm Done,2008,The Pussycat Dolls,Pop
1823,180,2.484753614242898,Kids Of The Future,2007,Jonas Brothers,Pop
710,283,1.0,A Whisper,2002,Coldplay,Rock
1358,498,1.494917871414299,Creep (Explicit),1993,Radiohead,Rock
1066,758,1.0,Streets Of Fire,2005,The New Pornographers,Rock
704,359,1.0,Centre For Holy Wars,2000,The New Pornographers,Rock
2151,630,2.644081581713018,Marry Me,2009,Train,Pop
668,2,1.7844262671283984,Back Against The Wall,2008,Cage The Elephant,Rock
1237,704,1.7844262671283984,Una Confusion,2006,LU,Pop
2257,631,1.0,Drunken Lullabies,2002,Flogging Molly,Rock
2190,476,1.0,Hotdog,2007,Simian Mobile Disco,Electronic
2235,697,1.0,One Less Lonely Girl,2009,Justin Bieber,Pop
