userID,songID,rating,songName,year,artist,genre
368,774,1.494917871414299,We Are Nowhere and It's Now,2003,Bright Eyes,Rock
1007,272,1.494917871414299,La Petite Mort,2000,Erin McKeown,Folk
1925,713,1.494917871414299,Last Day Of Magic,2008,The Kills,Rock
913,575,1.494917871414299,Hide & Seek,2009,Imogen Heap,Pop
1792,76,1.0,Magic,2008,The Pussycat Dolls,Pop
433,345,1.7844262671283984,Everywhere I Go,2008,Hollywood Undead,Rock
1854,583,2.279344138542698,Sing Me Spanish Techno,2005,The New Pornographers,Rock
663,777,1.0,Kabul Shit,2009,Lily Allen,Pop
526,637,2.831413748599332,Invalid,2002,Tub Ring,Rock
2217,332,1.0,How You Remind Me,2000,Nickelback,Rock
900,672,1.0,Visions,2008,Cut Copy,Electronic
1249,435,1.9898357428285989,Clock,2007,Simian Mobile Disco,Electronic
1093,449,1.0,Chump Change,2003,The New Pornographers,Rock
1682,689,1.7844262671283984,Party In The U.S.A.,2009,Miley Cyrus,Pop
1801,506,1.0,The Driveway,2008,Miley Cyrus,Pop
1010,587,1.0,Politik,2002,Coldplay,Rock
2269,376,1.0,Just Missed The Train,2003,Kelly Clarkson,Pop
2351,537,2.389410122329216,Better To Reign In Hell,2003,Cradle Of Filth,Rock
1126,217,1.0,One More Sad Song,2001,The All-American Rejects,Rock
1261,98,1.0,Leslie Anne Levine,2002,The Decemberists,Rock
1045,181,1.494917871414299,Hey There Delilah,2005,Plain White T's,Rock
1393,415,1.494917871414299,Glue Of The World,2001,Four Tet,Electronic
520,164,1.0,Wait,2002,The Kills,Rock
1859,513,2.831413748599332,Sayonara-Nostalgia,2005,Base Ball Bear,Rock
1482,706,1.0,Without Me,2002,Eminem,Rap
2002,803,1.0,Romeo And Juliet,2007,The Killers,Rock
2310,533,1.0,Song for Myla Goldberg,2003,The Decemberists,Rock
2099,14,1.494917871414299,Loverboy,2001,Mariah Carey Featuring Cameo,Pop
873,691,1.0,Mary Ann,2001,Regina Spektor,Rock
198,582,1.0,This Is Your Life,2008,The Killers,Rock
2001,617,1.7844262671283984,Skinny Love,2007,Bon Iver,Rock
1467,677,1.0,I Can't Stay,2008,The Killers,Rock
47,620,1.7844262671283984,ZDRLT (Rewind),2008,Digitalism,Electronic
2155,335,1.0,The Real Slim Shady,2000,Eminem,Pop
515,217,1.7844262671283984,One More Sad Song,2001,The All-American Rejects,Rock
1586,115,1.0,My Stuff,1996,Sleater-kinney,Rock
1105,629,1.494917871414299,Lots More Stairs,2005,Octopus Project,Rock
693,30,1.0,Losing Touch,2008,The Killers,Rock
1419,699,1.0,Cherbourg,2007,Beirut,Folk
2304,217,1.0,One More Sad Song,2001,The All-American Rejects,Rock
781,784,1.0,My List,2006,The Killers,Rock
2283,413,1.9898357428285989,What You Know,2010,Two Door Cinema Club,Rock
2139,427,1.0,I Kissed A Girl,2008,Katy Perry,Pop
972,221,1.494917871414299,Livin' On A Prayer,1986,Bon Jovi,Rock
1940,484,1.0,1983,2006,Flying Lotus,Electronic
428,308,1.0,Three Or Four,2005,The New Pornographers,Rock
722,100,1.494917871414299,Learn To Fly,1999,Foo Fighters,Rock
2368,392,1.7844262671283984,Lucky,2010,Holy Fuck,Electronic
1228,540,1.494917871414299,If It Means A Lot To You,2009,A Day To Remember,Rock
748,418,1.0,Happy Endings,2003,The All-American Rejects,Rock
766,600,2.7742620099569963,Revelry,2008,Kings Of Leon,Rock
665,593,1.0,Deja Vu,2006,Beyonce feat. Jay-Z,RnB
1606,804,1.0,Can't Have You,2008,Jonas Brothers,Pop
1118,752,1.0,The Fear,2008,Lily Allen,Pop
641,658,2.644081581713018,Hey Mama,2005,Kanye West,Rap
7,381,1.7844262671283984,The Slow Descent Into Alcoholism,2000,The New Pornographers,Rock
2320,228,1.494917871414299,Love Me,2009,Justin Bieber,Pop
70,512,1.0,Shake A Tail Feather,2005,The Cheetah Girls,Pop
1813,51,1.0,East Northumberland High,2007,Miley Cyrus,Pop
2107,425,1.7844262671283984,Year 3000,2006,Jonas Brothers,Pop
2257,93,1.7844262671283984,Clocks,2002,Coldplay,Rock
184,122,1.494917871414299,Neon Knights,2006,MSTRKRFT,Rock
1500,735,1.0,Mad House,2009,Rihanna,RnB
937,599,1.0,I Wanna Be Your Joey Ramone,1996,Sleater-kinney,Rock
1869,298,1.9898357428285989,All Of The Champs That Ever Lived,2005,Octopus Project,Rock
1901,365,1.0,M79 (Album),2007,Vampire Weekend,Rock
2402,666,1.7844262671283984,Malaria Codes,2005,Octopus Project,Rock
1654,176,1.0,My Rights Versus Yours,2007,The New Pornographers,Rock
1734,757,1.0,Hot N Cold (Innerpartysystem Main),2008,Katy Perry,Pop
96,68,1.0,Bankrupt On Selling,1997,Modest Mouse,Rock
2152,426,1.494917871414299,Float On,2003,Modest Mouse,Rock
512,642,1.0,Speed Of Sound,2005,Coldplay,Rock
278,337,1.0,Expectations,1996,Belle and Sebastian,Pop
270,300,1.0,Ego,2008,Beyonce,RnB
2158,500,1.0,New Divide (Album Version),2009,Linkin Park,Rock
1952,118,1.0,Go Ahead,2001,Rilo Kiley,Rock
1618,169,1.0,Illuminati,2002,Fatboy Slim,Electronic
1392,196,1.0,Jailbird,2009,M Ward,Rock
1307,448,3.138999453127317,Représente,1999,Alliance Ethnik,Rap
672,641,2.149163710298719,Savior,2008,Rise Against,Rock
25,300,1.0,Ego,2008,Beyonce,RnB
433,192,1.9898357428285989,Far Away (Album Version),2006,Nickelback,Rock
1071,697,1.494917871414299,One Less Lonely Girl,2009,Justin Bieber,Pop
1511,748,1.7844262671283984,Joe's Head,2003,Kings Of Leon,Rock
437,577,1.494917871414299,Right Here,2007,Miley Cyrus,Pop
1308,181,1.7844262671283984,Hey There Delilah,2005,Plain White T's,Rock
697,20,1.0,Lemme Get That,2007,Rihanna,RnB
890,463,1.0,Again & Again,2006,the bird and the bee,Rock
588,643,1.494917871414299,The Climb,2009,Miley Cyrus,Pop
2218,251,1.0,Love The Way You Love Me,2008,The Pussycat Dolls,Pop
1852,439,1.9898357428285989,Secrets,2009,OneRepublic,Rock
1783,204,1.494917871414299,U Smile,2010,Justin Bieber,Pop
2412,567,1.0,Harpoon Fever (Queequeg's Playhouse),2008,Man Man,Rock
9,617,1.0,Skinny Love,2007,Bon Iver,Rock
1728,632,1.0,Don't Panic,1999,Coldplay,Electronic
1442,424,1.494917871414299,Colourful,2006,Skream,Electronic
2283,100,1.494917871414299,Learn To Fly,1999,Foo Fighters,Rock
1122,31,1.0,The Electric Version,2003,The New Pornographers,Rock
2144,583,1.0,Sing Me Spanish Techno,2005,The New Pornographers,Rock
29,95,1.0,Basic Space,2009,The xx,Rock
1864,371,1.0,Can't Make You Love Me,2000,Britney Spears,Pop
129,611,1.0,A Dustland Fairytale,2008,The Killers,Rock
1604,340,1.0,Untitled #7,2006,Flying Lotus,Electronic
41,335,1.0,The Real Slim Shady,2000,Eminem,Pop
1613,387,1.0,Champion,2007,Kanye West,Rap
1947,242,1.494917871414299,Billy Liar,2003,The Decemberists,Rock
154,643,1.494917871414299,The Climb,2009,Miley Cyrus,Pop
877,459,1.0,Man/Bag Of Sand,2010,Frightened Rabbit,Rock
778,411,1.9898357428285989,Seal Jubilee,2006,Bat For Lashes,Rock
1814,425,1.494917871414299,Year 3000,2006,Jonas Brothers,Pop
12,745,1.494917871414299,Wake Up Alone,2006,Amy Winehouse,RnB
439,51,1.0,East Northumberland High,2007,Miley Cyrus,Pop
411,596,1.494917871414299,Shiver,2000,Coldplay,Rock
1093,793,1.0,I'm Not Waiting,1996,Sleater-kinney,Rock
406,698,1.494917871414299,Use Somebody,2008,Kings Of Leon,Rock
2117,727,1.0,Human,2008,The Killers,Rock
112,254,1.0,Execution Day,2000,The New Pornographers,Rock
1422,687,1.0,Hello,2006,Flying Lotus,Electronic
1232,346,1.494917871414299,Check On It,2005,Beyonce feat. Slim Thug,Pop
74,369,1.0,Werewolf (on the hood of yer heartbreak),2004,Man Man,Rock
1315,740,1.494917871414299,Real World,2008,The All-American Rejects,Rock
1177,571,1.0,Selfish Girl,2006,Rihanna,RnB
2200,236,1.494917871414299,Kiss With A Fist,2009,Florence + The Machine,Pop
945,646,1.0,Opposite Of Adults,2009,Chiddy Bang,Rap
65,433,1.0,Where The White Boys Dance,2006,The Killers,Rock
713,345,1.494917871414299,Everywhere I Go,2008,Hollywood Undead,Rock
680,477,1.0,Entertain,2005,Sleater-kinney,Rock
2181,803,1.0,Romeo And Juliet,2007,The Killers,Rock
1590,748,1.0,Joe's Head,2003,Kings Of Leon,Rock
1183,540,1.494917871414299,If It Means A Lot To You,2009,A Day To Remember,Rock
1335,795,1.0,Secret Love,2005,Mariah Carey,RnB
504,246,1.0,In The Mausoleum,2007,Beirut,Folk
1348,44,1.0,Cupid,2007,Amy Winehouse,RnB
90,391,1.494917871414299,The Maestro,1992,Beastie Boys,Rap
1582,600,1.494917871414299,Revelry,2008,Kings Of Leon,Rock
1392,229,1.0,Love And War (11/11/46) (Album Version),2004,Rilo Kiley,Rock
582,80,1.0,Tim McGraw,2006,Taylor Swift,Country
993,536,1.0,Things,2010,Frightened Rabbit,Rock
525,213,1.7844262671283984,Camaro,2007,Kings Of Leon,Rock
2238,426,1.7844262671283984,Float On,2003,Modest Mouse,Rock
2104,32,1.0,Echo Sam,2007,Holy Fuck,Electronic
543,135,1.0,Breakin',2008,The All-American Rejects,Rock
132,805,1.7844262671283984,Disco Infiltrator (FK's Infiltrated Vocal),2005,LCD Soundsystem,Rock
942,698,1.7844262671283984,Use Somebody,2008,Kings Of Leon,Rock
1801,334,1.9898357428285989,Too Far Gone,2001,The All-American Rejects,Rock
976,468,1.0,Proof,2005,Coldplay,Rock
1114,369,1.7844262671283984,Werewolf (on the hood of yer heartbreak),2004,Man Man,Rock
1454,489,1.0,In Person,2008,The Pussycat Dolls,Pop
661,791,2.831413748599332,One,1988,Metallica,Rock
2034,759,1.0,In The Aeroplane Over The Sea,1998,Neutral Milk Hotel,Rock
410,251,1.0,Love The Way You Love Me,2008,The Pussycat Dolls,Pop
1773,64,1.494917871414299,Last Day Of Our Love,2008,the bird and the bee,Rock
2275,228,1.9898357428285989,Love Me,2009,Justin Bieber,Pop
256,701,1.7844262671283984,16 Candles,1988,The Crests,Rock
1839,635,1.7844262671283984,Make Love To Your Mind,1975,Bill Withers,RnB
1141,608,1.0,FootShooter,2010,Frightened Rabbit,Rock
718,338,1.0,Oh!,2007,Boys Noize,Electronic
957,310,1.0,Love Story,2008,Mariah Carey,RnB
224,99,1.0,A Million Miles Away,2006,Rihanna,RnB
2356,110,2.279344138542698,Mia,2007,Emmy The Great,Folk
1513,332,1.0,How You Remind Me,2000,Nickelback,Rock
1221,132,1.0,Breakin' The Law,2000,The New Pornographers,Rock
1186,142,1.0,Mirror Song,1991,Live,Rock
570,780,1.0,Television Rules The Nation / Crescendolls,2007,Daft Punk,Electronic
1453,628,1.0,Home,2009,Edward Sharpe & The Magnetic Zeros,Rock
1647,778,1.7844262671283984,Take What You Take,2006,Lily Allen,Pop
1971,20,1.0,Lemme Get That,2007,Rihanna,RnB
885,280,1.0,Bling (Confession Of A King),2006,The Killers,Rock
2191,135,1.0,Breakin',2008,The All-American Rejects,Rock
928,365,1.0,M79 (Album),2007,Vampire Weekend,Rock
743,114,1.0,One Time,2009,Justin Bieber,Pop
843,807,1.9898357428285989,Watch The Tapes,2007,LCD Soundsystem,Electronic
1099,446,1.0,Church,2008,T-Pain featuring Teddy Verseti,Rap
1434,626,1.494917871414299,Birds and the Bees,2007,the bird and the bee,Rock
37,110,2.279344138542698,Mia,2007,Emmy The Great,Folk
1376,591,1.0,That's How You Like It,2003,Beyonce feat. Jay-Z,RnB
2124,766,2.484753614242898,The Police And The Private,2005,Metric,Rock
1276,630,2.389410122329216,Marry Me,2009,Train,Pop
1834,354,1.7844262671283984,Brainfeeder,2008,Flying Lotus,Electronic
364,662,1.0,Front Row,2009,Metric,Rock
2252,269,1.494917871414299,I'm Not Calling You A Liar,2009,Florence + The Machine,Rock
1149,448,1.0,Représente,1999,Alliance Ethnik,Rap
2090,153,1.0,Help I'm Alive,2009,Metric,Rock
1437,706,1.0,Without Me,2002,Eminem,Rap
906,107,1.494917871414299,Cold Desert,2008,Kings Of Leon,Rock
500,37,1.7844262671283984,Australia,2007,Jonas Brothers,Pop
1852,513,1.494917871414299,Sayonara-Nostalgia,2005,Base Ball Bear,Rock
2131,760,1.0,Everlong,1992,Foo Fighters,Rock
343,607,1.0,Stuck In The Moment,2010,Justin Bieber,Pop
1874,160,1.494917871414299,Feel The Love,2008,Cut Copy,Electronic
499,59,2.279344138542698,They Might Follow You,2007,Tiny Vipers,Pop
1112,553,1.0,Out There On The Ice,2008,Cut Copy,Electronic
425,256,1.7844262671283984,Why Worry,2003,The All-American Rejects,Rock
879,98,1.0,Leslie Anne Levine,2002,The Decemberists,Rock
422,677,1.0,I Can't Stay,2008,The Killers,Rock
1626,518,1.0,Paradise City,1987,Guns N' Roses,Rock
1729,590,1.0,Breakout,2008,Miley Cyrus,Pop
686,687,1.494917871414299,Hello,2006,Flying Lotus,Electronic
1647,661,1.0,Your Star,2003,The All-American Rejects,Rock
1325,113,1.0,Hustler,2006,Simian Mobile Disco,Electronic
950,770,2.149163710298719,Hero,2001,Enrique Iglesias,Pop
1396,28,1.0,Hail To Whatever You Found In The Sunlight That Surrounds You,2002,Rilo Kiley,Rock
2240,180,1.0,Kids Of The Future,2007,Jonas Brothers,Pop
592,791,1.0,One,1988,Metallica,Rock
392,751,1.494917871414299,Electric Feel,2007,MGMT,Rock
1863,745,1.9898357428285989,Wake Up Alone,2006,Amy Winehouse,RnB
2074,384,1.0,Red Socks Pugie,2008,Foals,Rock
1497,323,1.0,Disco Heaven,2008,Lady GaGa,Pop
2354,738,1.0,Speechless,2009,Lady GaGa,Pop
1149,633,1.0,My Boy Builds Coffins,2009,Florence + The Machine,Rock
847,63,1.0,Funeral Song,2002,Sleater-kinney,Rock
528,544,1.0,A Rush Of Blood To The Head,2002,Coldplay,Rock
1126,296,1.0,Video Girl,2008,Jonas Brothers,Pop
1038,86,1.494917871414299,Yawns,2006,Frightened Rabbit,Rock
1410,153,1.7844262671283984,Help I'm Alive,2009,Metric,Rock
2173,440,1.0,These Are The Fables,2005,The New Pornographers,Rock
2027,274,1.0,Drive Away,2003,The All-American Rejects,Rock
1925,452,1.494917871414299,Hummer,2007,Foals,Rock
1542,724,1.0,Moon And Moon,2009,Bat For Lashes,Rock
1245,748,1.9898357428285989,Joe's Head,2003,Kings Of Leon,Rock
2281,171,1.494917871414299,Down To Earth,2009,Justin Bieber,Pop
15,357,1.0,Back To Me,2008,The All-American Rejects,Rock
202,426,1.0,Float On,2003,Modest Mouse,Rock
701,645,1.9898357428285989,Drive,1999,Incubus,Rock
246,375,1.494917871414299,Tortured Soul,2006,Skream,Electronic
447,168,1.494917871414299,Already Gone,2009,Kelly Clarkson,Pop
882,589,1.0,Killing In The Name,1991,Rage Against The Machine,Rock
539,13,1.0,Such Great Heights,2003,The Postal Service,Electronic
1102,435,1.0,Clock,2007,Simian Mobile Disco,Electronic
1362,562,1.0,Alejandro,2009,Lady GaGa,Pop
1296,800,1.0,Yes_ I Would,2010,Frightened Rabbit,Rock
562,235,1.0,Comet Course,2008,Flying Lotus,Electronic
1815,415,1.0,Glue Of The World,2001,Four Tet,Electronic
1770,716,1.0,Time To Pretend,2005,MGMT,Rock
499,568,1.0,Aló,2003,Plastilina Mosh,Rock
557,479,1.0,The Bones Of An Idol,2005,The New Pornographers,Rock
742,226,1.0,Tron,2008,Foals,Rock
746,518,1.494917871414299,Paradise City,1987,Guns N' Roses,Rock
1981,797,1.0,The Adjustor,2005,Octopus Project,Rock
523,456,1.494917871414299,Camel,2008,Flying Lotus,Electronic
1328,469,1.0,Brandenburg,2006,Beirut,Rock
1245,799,1.0,Replay,2009,Iyaz,Pop
343,34,1.0,Nah!,2002,Shania Twain,Country
738,153,2.389410122329216,Help I'm Alive,2009,Metric,Rock
1310,496,1.0,Milkshake,2007,Holy Fuck,Electronic
1487,410,1.7844262671283984,Goodnight Bad Morning,2008,The Kills,Rock
1354,185,1.494917871414299,Yes,2003,Beyonce,RnB
1189,299,1.0,Gardenhead / Leave Me Alone,1992,Neutral Milk Hotel,Rock
1453,751,1.0,Electric Feel,2007,MGMT,Rock
1333,600,2.7742620099569963,Revelry,2008,Kings Of Leon,Rock
1233,124,1.9898357428285989,Fast As I Can,2000,Erin McKeown,Folk
727,148,1.7844262671283984,Gimme Sympathy,2009,Metric,Rock
767,423,1.0,Easy Eats Or Dirty Doctor Galapagos,2008,Man Man,Rock
33,626,1.0,Birds and the Bees,2007,the bird and the bee,Rock
194,385,1.0,Blackbirds,2000,Erin McKeown,Folk
251,562,1.7844262671283984,Alejandro,2009,Lady GaGa,Pop
772,263,1.0,That Should Be Me,2010,Justin Bieber,Pop
789,90,1.494917871414299,Witch,2009,the bird and the bee,Rock
2148,751,1.7844262671283984,Electric Feel,2007,MGMT,Rock
357,790,1.494917871414299,A Beggar On A Beach Of Gold,1995,Mike And The Mechanics,Rock
699,209,1.0,Goodnight And Goodbye,2007,Jonas Brothers,Pop
2280,565,1.494917871414299,Goodbye,2008,Miley Cyrus,Pop
960,308,1.0,Three Or Four,2005,The New Pornographers,Rock
33,226,1.0,Tron,2008,Foals,Rock
2378,629,1.0,Lots More Stairs,2005,Octopus Project,Rock
2001,761,1.0,Cosmic Love,2009,Florence + The Machine,Rock
319,645,1.0,Drive,1999,Incubus,Rock
1565,109,1.494917871414299,Sour Cherry,2008,The Kills,Rock
2248,170,1.0,One Beat,2002,Sleater-kinney,Rock
552,229,1.0,Love And War (11/11/46) (Album Version),2004,Rilo Kiley,Rock
612,152,1.0,At The Back Of The Shell,2005,The Kills,Rock
362,746,1.0,The End Of Medicine,2002,The New Pornographers,Rock
1796,367,1.7844262671283984,Holy Roller Novocaine,2003,Kings Of Leon,Rock
701,345,2.279344138542698,Everywhere I Go,2008,Hollywood Undead,Rock
1298,488,1.0,The World Turned Upside Down,2005,Coldplay,Rock
1372,452,1.494917871414299,Hummer,2007,Foals,Rock
1903,777,1.0,Kabul Shit,2009,Lily Allen,Pop
90,544,1.0,A Rush Of Blood To The Head,2002,Coldplay,Rock
2114,498,1.7844262671283984,Creep (Explicit),1993,Radiohead,Rock
1877,5,1.494917871414299,Full Circle,2008,Miley Cyrus,Pop
1943,578,1.0,Celebration,2005,Kanye West,Rap
1197,171,1.494917871414299,Down To Earth,2009,Justin Bieber,Pop
2265,657,1.0,Kissy Kissy,2003,The Kills,Rock
925,785,2.149163710298719,FANTASY,1995,Mariah Carey,RnB
635,25,1.9898357428285989,Seven Nation Army,2003,The White Stripes,Rock
2313,728,1.0,Graduation Day,2004,Kanye West,Rap
791,274,1.494917871414299,Drive Away,2003,The All-American Rejects,Rock
254,35,1.0,Imma Be,2009,Black Eyed Peas,Rap
206,748,1.0,Joe's Head,2003,Kings Of Leon,Rock
1378,163,1.0,God Put A Smile Upon Your Face,2002,Coldplay,Rock
467,214,1.494917871414299,Big Big Love (Fig .2),2008,Foals,Rock
975,130,1.494917871414299,Paper Gangsta,2008,Lady GaGa,Pop
1912,629,1.0,Lots More Stairs,2005,Octopus Project,Rock
556,503,1.494917871414299,In The End (Album Version),2000,Linkin Park,Rock
371,365,1.0,M79 (Album),2007,Vampire Weekend,Rock
1382,643,1.7844262671283984,The Climb,2009,Miley Cyrus,Pop
2186,396,1.0,In My Place,2001,Coldplay,Rock
190,597,1.0,Pree-Sisters Swallowing a Donkey's Eye,1996,Neutral Milk Hotel,Rock
1120,459,1.0,Man/Bag Of Sand,2010,Frightened Rabbit,Rock
1810,136,1.0,The Glory,2007,Kanye West,Rap
1948,161,1.494917871414299,Monster,2009,Lady GaGa,Pop
1704,551,1.494917871414299,The Twist,2001,Metric,Rock
1815,552,1.494917871414299,Boys Will Be Boys,2005,The Ordinary Boys,Rock
160,345,1.9898357428285989,Everywhere I Go,2008,Hollywood Undead,Rock
521,404,1.0,Rabbit Habits,2008,Man Man,Rock
366,578,1.0,Celebration,2005,Kanye West,Rap
277,66,1.0,Heavy Water,2008,Foals,Rock
1011,255,1.0,You've Passed,1996,Neutral Milk Hotel,Rock
133,222,1.494917871414299,She's Good For Business,2006,MSTRKRFT,Rock
599,747,1.0,Shifty,2006,Flying Lotus,Electronic
592,462,3.2691798813713127,Rabbit Heart (Raise It Up),2009,Florence + The Machine,Rock
1801,163,1.0,God Put A Smile Upon Your Face,2002,Coldplay,Rock
2259,607,1.9898357428285989,Stuck In The Moment,2010,Justin Bieber,Pop
2222,138,1.0,SexSlaveShip,2008,Flying Lotus,Electronic
2402,298,1.9898357428285989,All Of The Champs That Ever Lived,2005,Octopus Project,Rock
1053,657,1.0,Kissy Kissy,2003,The Kills,Rock
2184,506,1.0,The Driveway,2008,Miley Cyrus,Pop
1013,615,1.0,Daylight,2002,Coldplay,Rock
35,41,1.0,The Ballad of Michael Valentine,2004,The Killers,Rock
307,93,1.7844262671283984,Clocks,2002,Coldplay,Rock
2070,54,2.389410122329216,You're The One,1990,Dwight Yoakam,Country
425,750,1.7844262671283984,Hello,2008,Beyonce,RnB
1933,548,1.7844262671283984,Stagger,2006,Skream,Electronic
87,517,1.0,Shelf,2008,Jonas Brothers,Pop
2304,726,1.0,Bye Bye,2008,Mariah Carey,Pop
1587,248,1.7844262671283984,That's Where You Take Me,2001,Britney Spears,Pop
2286,354,2.149163710298719,Brainfeeder,2008,Flying Lotus,Electronic
759,25,1.0,Seven Nation Army,2003,The White Stripes,Rock
2021,433,1.0,Where The White Boys Dance,2006,The Killers,Rock
631,238,1.0,Loose Translation,2003,The New Pornographers,Rock
2247,609,1.0,You Sent Me Flying / Cherry,2003,Amy Winehouse,RnB
1172,754,1.0,The Bat's Mouth,2008,Bat For Lashes,Rock
895,142,1.0,Mirror Song,1991,Live,Rock
1473,518,1.0,Paradise City,1987,Guns N' Roses,Rock
1990,106,1.0,Help Yourself,2003,Amy Winehouse,RnB
271,186,1.0,Get Me Bodied,2006,Beyonce,RnB
1854,400,1.0,The Concubine,2009,Beirut,Folk
588,74,1.0,The Wind Blows,2008,The All-American Rejects,Pop
1855,717,1.0,Careful Where You Stand,2000,Coldplay,Rock
